date,^GSPC,^VIX,GC=F,CL=F
2024-07-29,5463.5400390625,16.600000381469727,2377.300048828125,75.80999755859375
2024-07-30,5436.43994140625,17.690000534057617,2405.0,74.7300033569336
2024-07-31,5522.2998046875,16.360000610351562,2426.5,77.91000366210938
2024-08-01,5446.68017578125,18.59000015258789,2435.0,76.30999755859375
2024-08-02,5346.56005859375,23.389999389648438,2425.699951171875,73.5199966430664
2024-08-05,5186.330078125,38.56999969482422,2401.699951171875,72.94000244140625
2024-08-06,5240.02978515625,27.709999084472656,2389.10009765625,73.19999694824219
2024-08-07,5199.5,27.850000381469727,2390.5,75.2300033569336
2024-08-08,5319.31005859375,23.790000915527344,2422.199951171875,76.19000244140625
2024-08-09,5344.16015625,20.3700008392334,2432.10009765625,76.83999633789062
2024-08-12,5344.39013671875,20.709999084472656,2462.39990234375,80.05999755859375
2024-08-13,5434.43017578125,18.1200008392334,2466.699951171875,78.3499984741211
2024-08-14,5455.2099609375,16.190000534057617,2439.39990234375,76.9800033569336
2024-08-15,5543.22021484375,15.229999542236328,2453.10009765625,78.16000366210938
2024-08-16,5554.25,14.800000190734863,2498.60009765625,76.6500015258789
2024-08-19,5608.25,14.649999618530273,2501.800048828125,74.37000274658203
2024-08-20,5597.1201171875,15.880000114440918,2511.300048828125,74.04000091552734
2024-08-21,5620.85009765625,16.270000457763672,2508.39990234375,71.93000030517578
2024-08-22,5570.64013671875,17.549999237060547,2478.89990234375,73.01000213623047
2024-08-23,5634.60986328125,15.859999656677246,2508.39990234375,74.83000183105469
2024-08-26,5616.83984375,16.149999618530273,2517.699951171875,77.41999816894531
2024-08-27,5625.7998046875,15.430000305175781,2516.0,75.52999877929688
2024-08-28,5592.18017578125,17.110000610351562,2501.0,74.5199966430664
2024-08-29,5591.9599609375,15.649999618530273,2525.699951171875,75.91000366210938
2024-08-30,5648.39990234375,15.0,2493.800048828125,73.55000305175781
2024-09-03,5528.93017578125,20.719999313354492,2489.89990234375,70.33999633789062
2024-09-04,5520.06982421875,21.31999969482422,2493.39990234375,69.19999694824219
2024-09-05,5503.41015625,19.899999618530273,2511.39990234375,69.1500015258789
2024-09-06,5408.419921875,22.3799991607666,2493.5,67.66999816894531
2024-09-09,5471.0498046875,19.450000762939453,2501.800048828125,68.70999908447266
2024-09-10,5495.52001953125,19.079999923706055,2512.300048828125,65.75
2024-09-11,5554.1298828125,17.690000534057617,2512.10009765625,67.30999755859375
2024-09-12,5595.759765625,17.06999969482422,2551.199951171875,68.97000122070312
2024-09-13,5626.02001953125,16.559999465942383,2581.300048828125,68.6500015258789
2024-09-16,5633.08984375,17.139999389648438,2580.39990234375,70.08999633789062
2024-09-17,5634.580078125,17.610000610351562,2564.300048828125,71.19000244140625
2024-09-18,5618.259765625,18.229999542236328,2570.699951171875,70.91000366210938
2024-09-19,5713.64013671875,16.329999923706055,2588.0,71.94999694824219
2024-09-20,5702.5498046875,16.149999618530273,2619.89990234375,71.91999816894531
2024-09-23,5718.56982421875,15.890000343322754,2626.5,70.37000274658203
2024-09-24,5732.93017578125,15.390000343322754,2651.199951171875,71.55999755859375
2024-09-25,5722.259765625,15.40999984741211,2659.199951171875,69.69000244140625
2024-09-26,5745.3701171875,15.369999885559082,2669.89990234375,67.66999816894531
2024-09-27,5738.169921875,16.959999084472656,2644.300048828125,68.18000030517578
2024-09-30,5762.47998046875,16.729999542236328,2636.10009765625,68.16999816894531
2024-10-01,5708.75,19.260000228881836,2667.300048828125,69.83000183105469
2024-10-02,5709.5400390625,18.899999618530273,2647.10009765625,70.0999984741211
2024-10-03,5699.93994140625,20.489999771118164,2657.10009765625,73.70999908447266
2024-10-04,5751.06982421875,19.209999084472656,2645.800048828125,74.37999725341797
2024-10-07,5695.93994140625,22.639999389648438,2644.800048828125,77.13999938964844
2024-10-08,5751.1298828125,21.420000076293945,2615.0,73.56999969482422
2024-10-09,5792.0400390625,20.860000610351562,2606.0,73.23999786376953
2024-10-10,5780.0498046875,20.93000030517578,2620.60009765625,75.8499984741211
2024-10-11,5815.02978515625,20.459999084472656,2657.60009765625,75.55999755859375
2024-10-14,5859.85009765625,19.700000762939453,2647.800048828125,73.83000183105469
2024-10-15,5815.259765625,20.639999389648438,2661.39990234375,70.58000183105469
2024-10-16,5842.47021484375,19.579999923706055,2674.0,70.38999938964844
2024-10-17,5841.47021484375,19.110000610351562,2691.0,70.66999816894531
2024-10-18,5864.669921875,18.030000686645508,2713.699951171875,69.22000122070312
2024-10-21,5853.97998046875,18.3700008392334,2723.10009765625,70.55999755859375
2024-10-22,5851.2001953125,18.200000762939453,2744.199951171875,72.08999633789062
2024-10-23,5797.419921875,19.239999771118164,2714.39990234375,70.7699966430664
2024-10-24,5809.85986328125,19.079999923706055,2734.89990234375,70.19000244140625
2024-10-25,5808.1201171875,20.329999923706055,2740.89990234375,71.77999877929688
2024-10-28,5823.52001953125,19.799999237060547,2742.89990234375,67.37999725341797
2024-10-29,5832.919921875,19.34000015258789,2768.39990234375,67.20999908447266
2024-10-30,5813.669921875,20.350000381469727,2788.5,68.61000061035156
2024-10-31,5705.4501953125,23.15999984741211,2738.300048828125,69.26000213623047
2024-11-01,5728.7998046875,21.8799991607666,2738.60009765625,69.48999786376953
2024-11-04,5712.68994140625,21.979999542236328,2736.10009765625,71.47000122070312
2024-11-05,5782.759765625,20.489999771118164,2740.300048828125,71.98999786376953
2024-11-06,5929.0400390625,16.270000457763672,2667.60009765625,71.69000244140625
2024-11-07,5973.10009765625,15.199999809265137,2698.39990234375,72.36000061035156
2024-11-08,5995.5400390625,14.9399995803833,2687.5,70.37999725341797
2024-11-11,6001.35009765625,14.970000267028809,2611.199951171875,68.04000091552734
2024-11-12,5983.990234375,14.710000038146973,2600.0,68.12000274658203
2024-11-13,5985.3798828125,14.020000457763672,2580.800048828125,68.43000030517578
2024-11-14,5949.169921875,14.3100004196167,2568.199951171875,68.69999694824219
2024-11-15,5870.6201171875,16.139999389648438,2565.699951171875,67.0199966430664
2024-11-18,5893.6201171875,15.579999923706055,2610.60009765625,69.16000366210938
2024-11-19,5916.97998046875,16.350000381469727,2627.10009765625,69.38999938964844
2024-11-20,5917.10986328125,17.15999984741211,2648.199951171875,68.87000274658203
2024-11-21,5948.7099609375,16.8700008392334,2672.10009765625,70.0999984741211
2024-11-22,5969.33984375,15.239999771118164,2709.89990234375,71.23999786376953
2024-11-25,5987.3701171875,14.600000381469727,2616.800048828125,68.94000244140625
2024-11-26,6021.6298828125,14.100000381469727,2620.300048828125,68.7699966430664
2024-11-27,5998.740234375,14.100000381469727,2639.89990234375,68.72000122070312
2024-11-29,6032.3798828125,13.510000228881836,2657.0,68.0
2024-12-02,6047.14990234375,13.34000015258789,2634.89990234375,68.0999984741211
2024-12-03,6049.8798828125,13.300000190734863,2644.699951171875,69.94000244140625
2024-12-04,6086.490234375,13.449999809265137,2653.800048828125,68.54000091552734
2024-12-05,6075.10986328125,13.539999961853027,2626.60009765625,68.30000305175781
2024-12-06,6090.27001953125,12.770000457763672,2638.60009765625,67.19999694824219
2024-12-09,6052.85009765625,14.1899995803833,2664.89990234375,68.37000274658203
2024-12-10,6034.91015625,14.180000305175781,2697.60009765625,68.58999633789062
2024-12-11,6084.18994140625,13.579999923706055,2733.800048828125,70.29000091552734
2024-12-12,6051.25,13.920000076293945,2687.5,70.0199966430664
2024-12-13,6051.08984375,13.8100004196167,2656.0,71.29000091552734
2024-12-16,6074.080078125,14.6899995803833,2651.39990234375,70.70999908447266
2024-12-17,6050.60986328125,15.869999885559082,2644.39990234375,70.08000183105469
2024-12-18,5872.16015625,27.6200008392334,2636.5,70.58000183105469
2024-12-19,5867.080078125,24.09000015258789,2592.199951171875,69.91000366210938
2024-12-20,5930.85009765625,18.360000610351562,2628.699951171875,69.45999908447266
2024-12-23,5974.06982421875,16.780000686645508,2612.300048828125,69.23999786376953
2024-12-24,6040.0400390625,14.270000457763672,2620.0,70.0999984741211
2024-12-26,6037.58984375,14.729999542236328,2638.800048828125,69.62000274658203
2024-12-27,5970.83984375,15.949999809265137,2617.199951171875,70.5999984741211
2024-12-30,5906.93994140625,17.399999618530273,2606.10009765625,70.98999786376953
2024-12-31,5881.6298828125,17.350000381469727,2629.199951171875,71.72000122070312
2025-01-02,5868.5498046875,17.93000030517578,2658.89990234375,73.12999725341797
2025-01-03,5942.47021484375,16.1299991607666,2645.0,73.95999908447266
2025-01-06,5975.3798828125,16.040000915527344,2638.39990234375,73.55999755859375
2025-01-07,5909.02978515625,17.81999969482422,2656.699951171875,74.25
2025-01-08,5918.25,17.700000762939453,2664.5,73.31999969482422
2025-01-09,,,2683.800048828125,73.91999816894531
2025-01-10,5827.0400390625,19.540000915527344,2708.5,76.56999969482422
2025-01-13,5836.22021484375,19.190000534057617,2673.5,78.81999969482422
2025-01-14,5842.91015625,18.709999084472656,2677.5,77.5
2025-01-15,5949.91015625,16.1200008392334,2712.5,80.04000091552734
2025-01-16,5937.33984375,16.600000381469727,2746.39990234375,78.68000030517578
2025-01-17,5996.66015625,15.970000267028809,2744.300048828125,77.87999725341797
2025-01-21,6049.240234375,15.0600004196167,2755.0,75.88999938964844
2025-01-22,6086.3701171875,15.100000381469727,2767.60009765625,75.44000244140625
2025-01-23,6118.7099609375,15.020000457763672,2763.10009765625,74.62000274658203
2025-01-24,6101.240234375,14.850000381469727,2777.300048828125,74.66000366210938
2025-01-27,6012.27978515625,17.899999618530273,2737.5,73.16999816894531
2025-01-28,6067.7001953125,16.40999984741211,2766.800048828125,73.7699966430664
2025-01-29,6039.31005859375,16.559999465942383,2769.10009765625,72.62000274658203
2025-01-30,6071.169921875,15.84000015258789,2823.0,72.7300033569336
2025-01-31,6040.52978515625,16.43000030517578,2812.5,72.52999877929688
2025-02-03,5994.56982421875,18.6200008392334,2833.89990234375,73.16000366210938
2025-02-04,6037.8798828125,17.209999084472656,2853.300048828125,72.69999694824219
2025-02-05,6061.47998046875,15.770000457763672,2871.60009765625,71.02999877929688
2025-02-06,6083.56982421875,15.5,2856.0,70.61000061035156
2025-02-07,6025.990234375,16.540000915527344,2867.300048828125,71.0
2025-02-10,6066.43994140625,15.8100004196167,2914.300048828125,72.31999969482422
2025-02-11,6068.5,16.020000457763672,2912.5,73.31999969482422
2025-02-12,6051.97021484375,15.890000343322754,2909.0,71.37000274658203
2025-02-13,6115.06982421875,15.100000381469727,2925.89990234375,71.29000091552734
2025-02-14,6114.6298828125,14.770000457763672,2883.60009765625,70.73999786376953
2025-02-18,6129.580078125,15.350000381469727,2931.60009765625,71.8499984741211
2025-02-19,6144.14990234375,15.270000457763672,2919.39990234375,72.25
2025-02-20,6117.52001953125,15.65999984741211,2940.0,72.56999969482422
2025-02-21,6013.1298828125,18.209999084472656,2937.60009765625,70.4000015258789
2025-02-24,5983.25,18.979999542236328,2947.89990234375,70.69999694824219
2025-02-25,5955.25,19.43000030517578,2904.5,68.93000030517578
2025-02-26,5956.06005859375,19.100000381469727,2916.800048828125,68.62000274658203
2025-02-27,5861.56982421875,21.1299991607666,2883.199951171875,70.3499984741211
2025-02-28,5954.5,19.6299991607666,2836.800048828125,69.76000213623047
2025-03-03,5849.72021484375,22.780000686645508,2890.199951171875,68.37000274658203
2025-03-04,5778.14990234375,23.510000228881836,2909.60009765625,68.26000213623047
2025-03-05,5842.6298828125,21.93000030517578,2915.300048828125,66.30999755859375
2025-03-06,5738.52001953125,24.8700008392334,2916.60009765625,66.36000061035156
2025-03-07,5770.2001953125,23.3700008392334,2904.699951171875,67.04000091552734
2025-03-10,5614.56005859375,27.860000610351562,2891.0,66.02999877929688
2025-03-11,5572.06982421875,26.920000076293945,2912.89990234375,66.25
2025-03-12,5599.2998046875,24.229999542236328,2939.10009765625,67.68000030517578
2025-03-13,5521.52001953125,24.65999984741211,2984.300048828125,66.55000305175781
2025-03-14,5638.93994140625,21.770000457763672,2994.5,67.18000030517578
2025-03-17,5675.1201171875,20.510000228881836,3000.0,67.58000183105469
2025-03-18,5614.66015625,21.700000762939453,3035.10009765625,66.9000015258789
2025-03-19,5675.2900390625,19.899999618530273,3035.89990234375,67.16000366210938
2025-03-20,5662.89013671875,19.799999237060547,3040.0,68.26000213623047
2025-03-21,5667.56005859375,19.280000686645508,3018.199951171875,68.27999877929688
2025-03-24,5767.56982421875,17.479999542236328,3013.10009765625,69.11000061035156
2025-03-25,5776.64990234375,17.149999618530273,3023.699951171875,69.0
2025-03-26,5712.2001953125,18.329999923706055,3020.89990234375,69.6500015258789
2025-03-27,5693.31005859375,18.690000534057617,3060.199951171875,69.91999816894531
2025-03-28,5580.93994140625,21.649999618530273,3086.5,69.36000061035156
2025-03-31,5611.85009765625,22.280000686645508,3122.800048828125,71.4800033569336
2025-04-01,5633.06982421875,21.770000457763672,3118.89990234375,71.19999694824219
2025-04-02,5670.97021484375,21.510000228881836,3139.89990234375,71.70999908447266
2025-04-03,5396.52001953125,30.020000457763672,3097.0,66.94999694824219
2025-04-04,5074.080078125,45.310001373291016,3012.0,61.9900016784668
2025-04-07,5062.25,46.97999954223633,2951.300048828125,60.70000076293945
2025-04-08,4982.77001953125,52.33000183105469,2968.39990234375,59.58000183105469
2025-04-09,5456.89990234375,33.619998931884766,3056.5,62.349998474121094
2025-04-10,5268.0498046875,40.720001220703125,3155.199951171875,60.06999969482422
2025-04-11,5363.35986328125,37.560001373291016,3222.199951171875,61.5
2025-04-14,5405.97021484375,30.889999389648438,3204.800048828125,61.529998779296875
2025-04-15,5396.6298828125,30.1200008392334,3218.699951171875,61.33000183105469
2025-04-16,5275.7001953125,32.63999938964844,3326.60009765625,62.470001220703125
2025-04-17,5282.7001953125,29.649999618530273,3308.699951171875,64.68000030517578
2025-04-21,5158.2001953125,33.81999969482422,3406.199951171875,63.08000183105469
2025-04-22,5287.759765625,30.56999969482422,3400.800048828125,64.30999755859375
2025-04-23,5375.85986328125,28.450000762939453,3276.300048828125,62.27000045776367
2025-04-24,5484.77001953125,26.469999313354492,3332.0,62.790000915527344
2025-04-25,5525.2099609375,24.84000015258789,3282.39990234375,63.02000045776367
2025-04-28,5528.75,25.149999618530273,3332.5,62.04999923706055
2025-04-29,5560.830078125,24.170000076293945,3318.800048828125,60.41999816894531
2025-04-30,5569.06005859375,24.700000762939453,3305.0,58.209999084472656
2025-05-01,5604.14013671875,24.600000381469727,3210.0,59.2400016784668
2025-05-02,5686.669921875,22.68000030517578,3231.89990234375,58.290000915527344
2025-05-05,5650.3798828125,23.639999389648438,3311.300048828125,57.130001068115234
2025-05-06,5606.91015625,24.760000228881836,3411.39990234375,59.09000015258789
2025-05-07,5631.27978515625,23.549999237060547,3381.39990234375,58.06999969482422
2025-05-08,5663.93994140625,22.479999542236328,3296.60009765625,59.90999984741211
2025-05-09,5659.91015625,21.899999618530273,3335.39990234375,61.02000045776367
2025-05-12,5844.18994140625,18.389999389648438,3220.0,61.95000076293945
2025-05-13,5886.5498046875,18.219999313354492,3240.300048828125,63.66999816894531
2025-05-14,5892.580078125,18.6200008392334,3181.39990234375,63.150001525878906
2025-05-15,5916.93017578125,17.829999923706055,3220.699951171875,61.619998931884766
2025-05-16,5958.3798828125,17.239999771118164,3182.0,62.4900016784668
2025-05-19,5963.60009765625,18.139999389648438,3228.89990234375,62.689998626708984
2025-05-20,5940.4599609375,18.09000015258789,3280.300048828125,62.560001373291016
2025-05-21,5844.60986328125,20.8700008392334,3309.300048828125,61.56999969482422
2025-05-22,5842.009765625,20.280000686645508,3292.300048828125,61.20000076293945
2025-05-23,5802.81982421875,22.290000915527344,3363.60009765625,61.529998779296875
2025-05-27,5921.5400390625,18.959999084472656,3299.10009765625,60.88999938964844
2025-05-28,5888.5498046875,19.309999465942383,3293.60009765625,61.84000015258789
2025-05-29,5912.169921875,19.18000030517578,3317.10009765625,60.939998626708984
2025-05-30,5911.68994140625,18.56999969482422,3288.89990234375,60.790000915527344
2025-06-02,5935.93994140625,18.360000610351562,3370.60009765625,62.52000045776367
2025-06-03,5970.3701171875,17.690000534057617,3350.199951171875,63.40999984741211
2025-06-04,5970.81005859375,17.610000610351562,3373.5,62.849998474121094
2025-06-05,5939.2998046875,18.479999542236328,3350.699951171875,63.369998931884766
2025-06-06,6000.35986328125,16.770000457763672,3322.699951171875,64.58000183105469
2025-06-09,6005.8798828125,17.15999984741211,3332.10009765625,65.29000091552734
2025-06-10,6038.81005859375,16.950000762939453,3320.89990234375,64.9800033569336
2025-06-11,6022.240234375,17.260000228881836,3321.300048828125,68.1500015258789
2025-06-12,6045.259765625,18.020000457763672,3380.89990234375,68.04000091552734
2025-06-13,5976.97021484375,20.81999969482422,3431.199951171875,72.9800033569336
2025-06-16,6033.10986328125,19.110000610351562,3396.39990234375,71.7699966430664
2025-06-17,5982.72021484375,21.600000381469727,3386.60009765625,74.83999633789062
2025-06-18,5980.8701171875,20.139999389648438,3389.800048828125,75.13999938964844
2025-06-20,5967.83984375,20.6200008392334,3368.10009765625,74.93000030517578
2025-06-23,6025.169921875,19.829999923706055,3377.699951171875,68.51000213623047
2025-06-24,6092.18017578125,17.479999542236328,3317.39990234375,64.37000274658203
2025-06-25,6092.16015625,16.760000228881836,3327.10009765625,64.91999816894531
2025-06-26,6141.02001953125,16.59000015258789,3333.5,65.23999786376953
2025-06-27,6173.06982421875,16.31999969482422,3273.699951171875,65.5199966430664
2025-06-30,6204.9501953125,16.729999542236328,3294.39990234375,65.11000061035156
2025-07-01,6198.009765625,16.829999923706055,3336.699951171875,65.44999694824219
2025-07-02,6227.419921875,16.639999389648438,3348.0,67.44999694824219
2025-07-03,6279.35009765625,16.3799991607666,3331.60009765625,67.0
2025-07-04,,,3332.5,66.5
2025-07-07,6229.97998046875,17.790000915527344,3332.199951171875,67.93000030517578
2025-07-08,6225.52001953125,16.809999465942383,3307.0,68.33000183105469
2025-07-09,6263.259765625,15.9399995803833,3311.60009765625,68.37999725341797
2025-07-10,6280.4599609375,15.779999732971191,3317.39990234375,66.56999969482422
2025-07-11,6259.75,16.399999618530273,3356.0,68.44999694824219
2025-07-14,6268.56005859375,17.200000762939453,3351.5,66.9800033569336
2025-07-15,6243.759765625,17.3799991607666,3329.800048828125,66.5199966430664
2025-07-16,6263.7001953125,17.15999984741211,3352.5,66.37999725341797
2025-07-17,6297.35986328125,16.520000457763672,3340.10009765625,67.54000091552734
2025-07-18,6296.7900390625,16.40999984741211,3353.0,67.33999633789062
2025-07-21,6305.60009765625,16.649999618530273,3401.89990234375,67.19999694824219
2025-07-22,6309.6201171875,16.5,3439.199951171875,66.20999908447266
2025-07-23,6358.91015625,15.369999885559082,3394.10009765625,65.25
2025-07-24,6363.35009765625,15.390000343322754,3371.0,66.02999877929688
2025-07-25,6388.64013671875,14.930000305175781,3334.0,65.16000366210938
2025-07-28,6389.77001953125,15.029999732971191,3309.10009765625,66.70999908447266
2025-07-29,6370.85986328125,15.979999542236328,3323.39990234375,69.20999908447266
2025-07-30,6362.89990234375,15.479999542236328,3295.800048828125,70.0
2025-07-31,6339.39013671875,16.719999313354492,3293.199951171875,69.26000213623047
2025-08-01,6238.009765625,20.3799991607666,3347.699951171875,67.33000183105469
2025-08-04,6329.93994140625,17.520000457763672,3374.39990234375,66.29000091552734
2025-08-05,6299.18994140625,17.850000381469727,3381.89990234375,65.16000366210938
2025-08-06,6345.06005859375,16.770000457763672,3380.0,64.3499984741211
2025-08-07,6340.0,16.56999969482422,3400.300048828125,63.880001068115234
2025-08-08,6389.4501953125,15.149999618530273,3439.10009765625,63.880001068115234
2025-08-11,6373.4501953125,16.25,3353.10009765625,63.959999084472656
2025-08-12,6445.759765625,14.729999542236328,3348.89990234375,63.16999816894531
2025-08-13,6466.580078125,14.489999771118164,3358.699951171875,62.650001525878906
2025-08-14,6468.5400390625,14.829999923706055,3335.199951171875,63.959999084472656
2025-08-15,6449.7998046875,15.09000015258789,3336.0,62.79999923706055
2025-08-18,6449.14990234375,14.989999771118164,3331.699951171875,63.41999816894531
2025-08-19,6411.3701171875,15.569999694824219,3313.39990234375,62.349998474121094
2025-08-20,6395.77978515625,15.6899995803833,3343.39990234375,63.209999084472656
2025-08-21,6370.169921875,16.600000381469727,3336.89990234375,63.52000045776367
2025-08-22,6466.91015625,14.220000267028809,3374.39990234375,63.65999984741211
2025-08-25,6439.31982421875,14.789999961853027,3373.800048828125,64.80000305175781
2025-08-26,6465.93994140625,14.619999885559082,3388.60009765625,63.25
2025-08-27,6481.39990234375,14.850000381469727,3404.60009765625,64.1500015258789
2025-08-28,6501.85986328125,14.430000305175781,3431.800048828125,64.5999984741211
2025-08-29,6460.259765625,15.359999656677246,3473.699951171875,64.01000213623047
2025-09-02,6415.5400390625,17.170000076293945,3549.39990234375,65.58999633789062
2025-09-03,6448.259765625,16.350000381469727,3593.199951171875,63.970001220703125
2025-09-04,6502.080078125,15.300000190734863,3565.800048828125,63.47999954223633
2025-09-05,6481.5,15.180000305175781,3613.199951171875,61.869998931884766
2025-09-08,6495.14990234375,15.109999656677246,3638.10009765625,62.2599983215332
2025-09-09,6512.60986328125,15.039999961853027,3643.300048828125,62.630001068115234
2025-09-10,6532.0400390625,15.350000381469727,3643.60009765625,63.66999816894531
2025-09-11,6587.47021484375,14.710000038146973,3636.89990234375,62.369998931884766
2025-09-12,6584.2900390625,14.760000228881836,3649.39990234375,62.689998626708984
